isp_crm_genieacs_mongo  | {"t":{"$date":"2026-01-04T08:06:26.229+00:00"},"s":"I",  "c":"STORAGE",  "id":22430,   "ctx":"WTCheckpointThread","msg":"WiredTiger message","attr":{"message":"[1767513986:229523][1:0x714a23c26700], WT_SESSION.checkpoint: [WT_VERB_CHECKPOINT_PROGRESS] saving checkpoint snapshot min: 586, snapshot max: 586 snapshot count: 0, oldest timestamp: (0, 0) , meta checkpoint timestamp: (0, 0) base write gen: 71542"}}
isp_crm_freeradius      | (3) detail: EXPAND /var/log/freeradius/radacct/%{%{Packet-Src-IP-Address}:-%{Packet-Src-IPv6-Address}}/detail-%Y%m%d
isp_crm_freeradius      | (3) detail:    --> /var/log/freeradius/radacct/10.200.0.5/detail-20260104
isp_crm_freeradius      | (3) detail: /var/log/freeradius/radacct/%{%{Packet-Src-IP-Address}:-%{Packet-Src-IPv6-Address}}/detail-%Y%m%d expands to /var/log/freeradius/radacct/10.200.0.5/detail-20260104
isp_crm_freeradius      | (3) detail: EXPAND %t
isp_crm_freeradius      | (3) detail:    --> Sun Jan  4 09:02:01 2026
isp_crm_freeradius      | (3)     [detail] = ok
isp_crm_freeradius      | (3)     [unix] = noop
isp_crm_freeradius      | (3) sql: EXPAND %{tolower:type.%{Acct-Status-Type}.query}
isp_crm_freeradius      | (3) sql:    --> type.interim-update.query
isp_crm_freeradius      | (3) sql: Using query template 'query'
isp_crm_freeradius      | rlm_sql (sql): Reserved connection (0)
isp_crm_freeradius      | (3) sql: EXPAND %{%{Stripped-User-Name}:-%{%{User-Name}:-DEFAULT}}
isp_crm_freeradius      | (3) sql:    --> SFL001
isp_crm_freeradius      | (3) sql: SQL-User-Name set to 'SFL001'
isp_crm_freeradius      | (3) sql: EXPAND INSERT INTO radius_sessions (subscription_id, nas_id, acct_session_id, nas_ip_address, nas_port_id, framed_ip_address, mac_address, session_start, input_octets, output_octets, status) SELECT rs.id,
rn.id, '%{Acct-Session-Id}', '%{NAS-IP-Address}', '%{NAS-Port}', NULLIF('%{Framed-IP-Address}', ''), NULLIF('%{Calling-Station-Id}', ''), NOW() - INTERVAL '%{%{Acct-Session-Time}:-0} seconds', '%{%{Acct-Input-Gigawords}:-0}'::bigint * 4294967296 + '%{%{Acct-Input-Octets}:-0}'::bigint, '%{%{Acct-Output-Gigawords}:-0}'::bigint * 4294967296 + '%{%{Acct-Output-Octets}:-0}'::bigint, 'active' FROM radius_subscriptions rs LEFT JOIN radius_nas rn ON rn.ip_address = '%{NAS-IP-Address}' WHERE rs.username = '%{SQL-User-Name}' ON CONFLICT (acct_session_id) DO UPDATE SET input_octets = EXCLUDED.input_octets, output_octets = EXCLUDED.output_octets, framed_ip_address = COALESCE(NULLIF(EXCLUDED.framed_ip_address, ''), radius_sessions.framed_ip_address)
isp_crm_freeradius      | (3) sql:    --> INSERT INTO radius_sessions (subscription_id, nas_id, acct_session_id, nas_ip_address, nas_port_id, framed_ip_address, mac_address, session_start, input_octets, output_octets, status) SELECT rs.id,
rn.id, '81300011', '10.200.0.5', '15728657', NULLIF('10.31.255.255', ''), NULLIF('D8:32:14:2C:B5:00', ''), NOW() - INTERVAL '32400 seconds', '0'::bigint * 4294967296 + '620644'::bigint, '0'::bigint * 4294967296 + '15618'::bigint, 'active' FROM radius_subscriptions rs LEFT JOIN radius_nas rn ON rn.ip_address = '10.200.0.5' WHERE rs.username = 'SFL001' ON CONFLICT (acct_session_id) DO UPDATE SET input_octets = EXCLUDED.input_octets, output_octets = EXCLUDED.output_octets, framed_ip_address = COALESCE(NULLIF(EXCLUDED.framed_ip_address, ''), radius_sessions.framed_ip_address)
isp_crm_freeradius      | (3) sql: Executing query: INSERT INTO radius_sessions
(subscription_id, nas_id, acct_session_id, nas_ip_address, nas_port_id, framed_ip_address, mac_address, session_start, input_octets, output_octets, status) SELECT rs.id, rn.id, '81300011', '10.200.0.5', '15728657', NULLIF('10.31.255.255', ''), NULLIF('D8:32:14:2C:B5:00', ''), NOW() - INTERVAL '32400 seconds', '0'::bigint * 4294967296 + '620644'::bigint, '0'::bigint * 4294967296 + '15618'::bigint,
'active' FROM radius_subscriptions rs LEFT JOIN radius_nas rn ON rn.ip_address = '10.200.0.5' WHERE rs.username = 'SFL001' ON CONFLICT (acct_session_id) DO UPDATE SET input_octets = EXCLUDED.input_octets, output_octets = EXCLUDED.output_octets, framed_ip_address = COALESCE(NULLIF(EXCLUDED.framed_ip_address, ''), radius_sessions.framed_ip_address)
isp_crm_freeradius      | rlm_sql_postgresql: Status: PGRES_COMMAND_OK
isp_crm_freeradius      | rlm_sql_postgresql: query affected rows = 1
isp_crm_freeradius      | (3) sql: SQL query returned: success
isp_crm_freeradius      | (3) sql: 1 record(s) updated
isp_crm_freeradius      | rlm_sql (sql): Released connection (0)
isp_crm_freeradius      | Need 1 more connections to reach min connections (3)
isp_crm_freeradius      | Need more connections to reach 10 spares
isp_crm_freeradius      | rlm_sql (sql): Opening additional connection (8), 1 of 30 pending slots used
isp_crm_freeradius      | rlm_sql_postgresql: Connecting using parameters: dbname='isp_crm' host='isp_crm_db' port=5432 user='crm' password='Mgathoni.2016'
isp_crm_freeradius      | Connected to database 'isp_crm' on 'isp_crm_db' server version 150015, protocol version 3, backend PID 1774
isp_crm_freeradius      | rlm_sql (sql): You probably need to lower "min"
isp_crm_freeradius      | rlm_sql (sql): Closing expired connection (7) - Hit idle_timeout limit
isp_crm_freeradius      | rlm_sql_postgresql: Socket destructor called, closing
socket
isp_crm_freeradius      | (3)     [sql] = ok
isp_crm_freeradius      | (3)     [exec] = noop
isp_crm_freeradius      | (3) attr_filter.accounting_response: EXPAND %{User-Name}
isp_crm_freeradius      | (3) attr_filter.accounting_response:    --> SFL001
isp_crm_freeradius      | (3) attr_filter.accounting_response: Matched entry DEFAULT at line 12
isp_crm_freeradius      | (3)     [attr_filter.accounting_response] = updated
isp_crm_freeradius      | (3)   } # accounting = updated
isp_crm_freeradius      | (3) Sent Accounting-Response Id 229 from 172.18.0.5:1813 to 10.200.0.5:49589 length 20
isp_crm_freeradius      | (3) Finished request
isp_crm_freeradius      | (3) Cleaning up request packet ID 229 with timestamp +974 due to done
isp_crm_freeradius      | Ready to process requests
isp_crm_freeradius      | (4) Received Accounting-Request Id 230 from 10.200.0.5:56623 to 172.18.0.5:1813 length 241
isp_crm_freeradius      | (4)   Service-Type = Framed-User
isp_crm_freeradius      | (4)   Framed-Protocol = PPP
isp_crm_freeradius      | (4)   NAS-Port = 15728657
isp_crm_freeradius      | (4)   NAS-Port-Type = Ethernet
isp_crm_freeradius      | (4)   User-Name = "SFL001"
isp_crm_freeradius      | (4)   Calling-Station-Id = "D8:32:14:2C:B5:00"
isp_crm_freeradius      | (4)   Called-Station-Id = "TEST"
isp_crm_freeradius      | (4)   NAS-Port-Id = "ether5"
isp_crm_freeradius      | (4)   Acct-Session-Id = "81300011"
isp_crm_freeradius      | (4)   Framed-IP-Address = 10.31.255.255
isp_crm_freeradius      | (4)   Acct-Authentic = RADIUS
isp_crm_freeradius      | (4)   Event-Timestamp = "Jan  4 2026 09:07:01 UTC"
isp_crm_freeradius      | (4)   Acct-Session-Time = 32700
isp_crm_freeradius      | (4)   Idle-Timeout = 0
isp_crm_freeradius      | (4)   Session-Timeout = 2592000
isp_crm_freeradius      | (4)   X-Ascend-Data-Rate = 50000000
isp_crm_freeradius      | (4)   Ascend-Xmit-Rate = 50000000
isp_crm_freeradius      | (4)   X-Ascend-Data-Rate = 25000000
isp_crm_freeradius      | (4)   Ascend-Data-Rate = 25000000
isp_crm_freeradius      | (4)   Mikrotik-Rate-Limit = "25M/50M"
isp_crm_freeradius      | (4)   Acct-Input-Octets = 622324
isp_crm_freeradius      | (4)   Acct-Input-Gigawords = 0
isp_crm_freeradius      | (4)   Acct-Input-Packets = 7413
isp_crm_freeradius      | (4)   Acct-Output-Octets = 17298
isp_crm_freeradius      | (4)   Acct-Output-Gigawords = 0
isp_crm_freeradius      | (4)   Acct-Output-Packets = 211
isp_crm_freeradius      | (4)   Acct-Status-Type = Interim-Update
isp_crm_freeradius      | (4)   NAS-Identifier = "ERP"
isp_crm_freeradius      | (4)   Acct-Delay-Time = 0
isp_crm_freeradius      | (4)   NAS-IP-Address = 10.200.0.5
isp_crm_freeradius      | (4) # Executing section preacct from file /etc/freeradius/sites-enabled/default
isp_crm_freeradius      | (4)   preacct {
isp_crm_freeradius      | (4)     [preprocess] = ok
isp_crm_freeradius      | (4) suffix: Checking for suffix after "@"
isp_crm_freeradius      | (4) suffix: No '@' in User-Name = "SFL001", looking up realm NULL
isp_crm_freeradius      | (4) suffix: No such realm "NULL"
isp_crm_freeradius      | (4)     [suffix] = noop
isp_crm_freeradius      | (4)     [files] = noop
isp_crm_freeradius      | (4)   } # preacct = ok
isp_crm_freeradius      | (4) # Executing section accounting from file /etc/freeradius/sites-enabled/default
isp_crm_freeradius      | (4)   accounting {
isp_crm_freeradius      | (4) detail: EXPAND /var/log/freeradius/radacct/%{%{Packet-Src-IP-Address}:-%{Packet-Src-IPv6-Address}}/detail-%Y%m%d
isp_crm_freeradius      | (4) detail:    --> /var/log/freeradius/radacct/10.200.0.5/detail-20260104
isp_crm_freeradius      | (4) detail: /var/log/freeradius/radacct/%{%{Packet-Src-IP-Address}:-%{Packet-Src-IPv6-Address}}/detail-%Y%m%d expands to /var/log/freeradius/radacct/10.200.0.5/detail-20260104
isp_crm_freeradius      | (4) detail: EXPAND %t
isp_crm_freeradius      | (4) detail:    --> Sun Jan  4 09:07:01 2026
isp_crm_freeradius      | (4)     [detail] = ok
isp_crm_freeradius      | (4)     [unix] = noop
isp_crm_freeradius      | (4) sql: EXPAND %{tolower:type.%{Acct-Status-Type}.query}
isp_crm_freeradius      | (4) sql:    --> type.interim-update.query
isp_crm_freeradius      | (4) sql: Using query template 'query'
isp_crm_freeradius      | rlm_sql (sql): Reserved connection (0)
isp_crm_freeradius      | (4) sql: EXPAND %{%{Stripped-User-Name}:-%{%{User-Name}:-DEFAULT}}
isp_crm_freeradius      | (4) sql:    --> SFL001
isp_crm_freeradius      | (4) sql: SQL-User-Name set to 'SFL001'
isp_crm_freeradius      | (4) sql: EXPAND INSERT INTO radius_sessions (subscription_id, nas_id, acct_session_id, nas_ip_address, nas_port_id, framed_ip_address, mac_address, session_start, input_octets, output_octets, status) SELECT rs.id,
rn.id, '%{Acct-Session-Id}', '%{NAS-IP-Address}', '%{NAS-Port}', NULLIF('%{Framed-IP-Address}', ''), NULLIF('%{Calling-Station-Id}', ''), NOW() - INTERVAL '%{%{Acct-Session-Time}:-0} seconds', '%{%{Acct-Input-Gigawords}:-0}'::bigint * 4294967296 + '%{%{Acct-Input-Octets}:-0}'::bigint, '%{%{Acct-Output-Gigawords}:-0}'::bigint * 4294967296 + '%{%{Acct-Output-Octets}:-0}'::bigint, 'active' FROM radius_subscriptions rs LEFT JOIN radius_nas rn ON rn.ip_address = '%{NAS-IP-Address}' WHERE rs.username = '%{SQL-User-Name}' ON CONFLICT (acct_session_id) DO UPDATE SET input_octets = EXCLUDED.input_octets, output_octets = EXCLUDED.output_octets, framed_ip_address = COALESCE(NULLIF(EXCLUDED.framed_ip_address, ''), radius_sessions.framed_ip_address)
isp_crm_freeradius      | (4) sql:    --> INSERT INTO radius_sessions (subscription_id, nas_id, acct_session_id, nas_ip_address, nas_port_id, framed_ip_address, mac_address, session_start, input_octets, output_octets, status) SELECT rs.id,
rn.id, '81300011', '10.200.0.5', '15728657', NULLIF('10.31.255.255', ''), NULLIF('D8:32:14:2C:B5:00', ''), NOW() - INTERVAL '32700 seconds', '0'::bigint * 4294967296 + '622324'::bigint, '0'::bigint * 4294967296 + '17298'::bigint, 'active' FROM radius_subscriptions rs LEFT JOIN radius_nas rn ON rn.ip_address = '10.200.0.5' WHERE rs.username = 'SFL001' ON CONFLICT (acct_session_id) DO UPDATE SET input_octets = EXCLUDED.input_octets, output_octets = EXCLUDED.output_octets, framed_ip_address = COALESCE(NULLIF(EXCLUDED.framed_ip_address, ''), radius_sessions.framed_ip_address)
isp_crm_freeradius      | (4) sql: Executing query: INSERT INTO radius_sessions
(subscription_id, nas_id, acct_session_id, nas_ip_address, nas_port_id, framed_ip_address, mac_address, session_start, input_octets, output_octets, status) SELECT rs.id, rn.id, '81300011', '10.200.0.5', '15728657', NULLIF('10.31.255.255', ''), NULLIF('D8:32:14:2C:B5:00', ''), NOW() - INTERVAL '32700 seconds', '0'::bigint * 4294967296 + '622324'::bigint, '0'::bigint * 4294967296 + '17298'::bigint,
'active' FROM radius_subscriptions rs LEFT JOIN radius_nas rn ON rn.ip_address = '10.200.0.5' WHERE rs.username = 'SFL001' ON CONFLICT (acct_session_id) DO UPDATE SET input_octets = EXCLUDED.input_octets, output_octets = EXCLUDED.output_octets, framed_ip_address = COALESCE(NULLIF(EXCLUDED.framed_ip_address, ''), radius_sessions.framed_ip_address)
isp_crm_freeradius      | rlm_sql_postgresql: Status: PGRES_COMMAND_OK
isp_crm_freeradius      | rlm_sql_postgresql: query affected rows = 1
isp_crm_freeradius      | (4) sql: SQL query returned: success
isp_crm_freeradius      | (4) sql: 1 record(s) updated
isp_crm_freeradius      | rlm_sql (sql): Released connection (0)
isp_crm_freeradius      | Need 1 more connections to reach min connections (3)
isp_crm_freeradius      | Need more connections to reach 10 spares
isp_crm_freeradius      | rlm_sql (sql): Opening additional connection (9), 1 of 30 pending slots used
isp_crm_freeradius      | rlm_sql_postgresql: Connecting using parameters: dbname='isp_crm' host='isp_crm_db' port=5432 user='crm' password='Mgathoni.2016'
isp_crm_freeradius      | Connected to database 'isp_crm' on 'isp_crm_db' server version 150015, protocol version 3, backend PID 1813
isp_crm_freeradius      | rlm_sql (sql): You probably need to lower "min"
isp_crm_freeradius      | rlm_sql (sql): Closing expired connection (8) - Hit idle_timeout limit
isp_crm_freeradius      | rlm_sql_postgresql: Socket destructor called, closing
socket
isp_crm_freeradius      | (4)     [sql] = ok
isp_crm_freeradius      | (4)     [exec] = noop
isp_crm_freeradius      | (4) attr_filter.accounting_response: EXPAND %{User-Name}
isp_crm_freeradius      | (4) attr_filter.accounting_response:    --> SFL001
isp_crm_freeradius      | (4) attr_filter.accounting_response: Matched entry DEFAULT at line 12
isp_crm_freeradius      | (4)     [attr_filter.accounting_response] = updated
isp_crm_freeradius      | (4)   } # accounting = updated
isp_crm_freeradius      | (4) Sent Accounting-Response Id 230 from 172.18.0.5:1813 to 10.200.0.5:56623 length 20
isp_crm_freeradius      | (4) Finished request
isp_crm_freeradius      | (4) Cleaning up request packet ID 230 with timestamp +1274 due to done
isp_crm_freeradius      | Ready to process requests
isp_crm_genieacs_mongo  | {"t":{"$date":"2026-01-04T09:07:27.173+00:00"},"s":"I",  "c":"STORAGE",  "id":22430,   "ctx":"WTCheckpointThread","msg":"WiredTiger message","attr":{"message":"[1767517647:173119][1:0x714a23c26700], WT_SESSION.checkpoint: [WT_VERB_CHECKPOINT_PROGRESS] saving checkpoint snapshot min: 738, snapshot max: 738 snapshot count: 0, oldest timestamp: (0, 0) , meta checkpoint timestamp: (0, 0) base write gen: 71542"}}
isp_crm_nginx           | 193.142.147.209 - - [04/Jan/2026:09:07:29 +0000] "GET
/ HTTP/1.1" 499 0 "http://102.205.236.243:80" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36" "-"
isp_crm_olt_service     | [Discovery] Already running, skipping...
isp_crm_db              | 2026-01-04 09:07:33.146 UTC [26] LOG:  checkpoint complete: wrote 95 buffers (0.6%); 0 WAL file(s) added, 0 removed, 0 recycled; write=9.445 s, sync=0.008 s, total=9.460 s; sync files=23, longest=0.005 s, average=0.001 s; distance=458 kB, estimate=458 kB
